effective_charging_duration_min
133.1
179.08333333333334
65.9
88.26666666666667
179.93333333333334
94.63333333333334
220.0
110.06666666666666
57.06666666666667
198.15
199.23333333333332
63.5
87.18333333333334
46.75
204.43333333333334
175.25
136.01666666666668
115.45
137.71666666666667
125.51666666666667
241.76666666666668
145.71666666666667
147.76666666666668
492.8333333333333
72.36666666666666
205.68333333333334
375.98333333333335
128.75
364.8333333333333
130.16666666666666
288.8666666666667
135.25
439.1166666666667
49.31666666666667
135.7
52.95
147.16666666666666
210.4
313.06666666666666
193.36666666666667
35.05
309.68333333333334
175.75
35.96666666666667
118.7
209.26666666666668
25.266666666666666
69.66666666666667
478.53333333333336
52.4
89.63333333333334
51.55
132.4
11.083333333333334
118.53333333333333
71.0
22.85
138.85
72.1
468.0
80.21666666666667
208.31666666666666
552.9166666666666
566.9
69.73333333333333
61.03333333333333
124.05
64.58333333333333
211.86666666666667
122.78333333333333
69.26666666666667
90.75
52.93333333333333
69.73333333333333
58.96666666666667
122.35
44.766666666666666
91.8
198.2
500.9166666666667
460.0
123.53333333333333
656.9666666666667
118.21666666666667
165.03333333333333
92.6
443.81666666666666
468.68333333333334
208.98333333333332
247.78333333333333
196.73333333333332
87.83333333333333
68.6
262.6333333333333
34.483333333333334
37.3
109.2
230.65
27.3
33.28333333333333
980.2333333333333
132.4
56.46666666666667
79.31666666666666
119.56666666666666
49.11666666666667
19.5
713.6833333333333
69.66666666666667
234.26666666666668
526.9666666666667
118.73333333333333
86.28333333333333
58.0
116.18333333333334
295.28333333333336
69.08333333333333
258.03333333333336
67.95
293.3
307.15
174.76666666666668
118.73333333333333
177.45
318.93333333333334
87.66666666666667
67.95
84.38333333333334
135.55
282.05
142.05
190.15
235.8
45.06666666666667
264.8
372.78333333333336
338.7
93.96666666666667
151.61666666666667
125.43333333333334
34.733333333333334
135.08333333333334
95.11666666666666
255.51666666666668
270.8
130.0
82.6
168.91666666666666
260.93333333333334
75.18333333333334
989.5333333333333
84.2
981.35
122.86666666666666
981.2166666666667
207.03333333333333
729.25
165.7
96.45
20.483333333333334
49.75
119.26666666666667
94.05
168.58333333333334
61.18333333333333
121.75
181.36666666666667
138.7
71.2
74.13333333333334
90.76666666666667
80.76666666666667
361.75
217.98333333333332
141.13333333333333
105.61666666666666
134.2
16.05
20.083333333333332
177.71666666666667
136.08333333333334
261.2
368.25
205.36666666666667
64.88333333333334
120.51666666666667
57.06666666666667
438.3
73.73333333333333
163.76666666666668
89.18333333333334
195.83333333333334
88.66666666666667
196.06666666666666
6.116666666666666
261.1333333333333
155.26666666666668
107.38333333333334
36.63333333333333
78.66666666666667
12.266666666666667
353.15
17.466666666666665
148.36666666666667
106.65
41.3
247.98333333333332
196.88333333333333
226.91666666666666
32.3
240.63333333333333
46.13333333333333
132.43333333333334
47.93333333333333
35.11666666666667
178.36666666666667
336.28333333333336
61.13333333333333
116.1
189.26666666666668
118.8
208.98333333333332
560.0333333333333
60.95
104.98333333333333
61.31666666666667
95.56666666666666
210.5
120.25
149.35
93.65
119.06666666666666
524.2833333333333
214.23333333333332
79.38333333333334
241.5
103.53333333333333
376.5833333333333
516.1833333333333
94.08333333333333
151.11666666666667
191.45
422.25
61.266666666666666
347.5
0.8166666666666667
415.4166666666667
126.35
47.416666666666664
191.3
30.0
254.3
50.1
57.233333333333334
36.18333333333333
37.56666666666667
96.91666666666667
98.9
217.51666666666668
311.1166666666667
8.0
17.85
38.5
96.41666666666667
88.65
70.6
120.11666666666666
876.2
580.4
233.81666666666666
101.08333333333333
550.9666666666667
71.45
303.3666666666667
13.583333333333334
184.15
605.3333333333334
118.2
167.91666666666666
67.28333333333333
142.25
104.68333333333334
101.78333333333333
105.25
179.35
65.33333333333333
450.46666666666664
425.71666666666664
93.4
487.21666666666664
158.2
177.38333333333333
243.13333333333333
138.2
415.8666666666667
97.16666666666667
178.43333333333334
373.3333333333333
138.73333333333332
299.71666666666664
100.73333333333333
208.13333333333333
186.9
139.23333333333332
404.4166666666667
127.2
30.983333333333334
139.16666666666666
54.43333333333333
16.133333333333333
633.65
67.38333333333334
282.68333333333334
44.25
204.65
746.7833333333333
80.25
123.15
241.21666666666667
69.35
547.2166666666667
70.65
31.516666666666666
227.36666666666667
612.7833333333333
231.13333333333333
503.0
542.9166666666666
67.4
256.21666666666664
178.38333333333333
479.1666666666667
485.6166666666667
102.96666666666667
162.66666666666666
445.2
171.45
201.65
196.01666666666668
111.13333333333334
158.3
114.21666666666667
479.53333333333336
92.16666666666667
517.5
148.38333333333333
114.68333333333334
505.68333333333334
151.96666666666667
278.26666666666665
452.8
428.1333333333333
184.48333333333332
632.9833333333333
156.5
218.36666666666667
128.85
306.31666666666666
99.38333333333334
54.61666666666667
299.85
83.3
154.13333333333333
47.233333333333334
88.31666666666666
718.3833333333333
288.48333333333335
93.51666666666667
98.43333333333334
37.63333333333333
84.13333333333334
91.03333333333333
134.53333333333333
38.9
217.25
78.46666666666667
108.46666666666667
127.13333333333334
7.016666666666667
216.66666666666666
294.3833333333333
88.73333333333333
396.51666666666665
514.3
399.05
265.35
310.6666666666667
42.6
110.13333333333334
447.71666666666664
137.06666666666666
111.35
168.95
447.56666666666666
182.78333333333333
440.5833333333333
140.21666666666667
94.75
195.85
16.7
547.6666666666666
23.266666666666666
216.98333333333332
90.66666666666667
181.9
570.0833333333334
533.6
75.25
128.81666666666666
501.1166666666667
172.1
292.65
362.46666666666664
413.7
227.56666666666666
233.81666666666666
508.78333333333336
461.18333333333334
81.46666666666667
320.1
363.0
30.333333333333332
343.98333333333335
197.03333333333333
139.76666666666668
270.6666666666667
154.95
86.41666666666667
156.56666666666666
14.233333333333333
35.46666666666667
130.43333333333334
8.933333333333334
271.15
263.4166666666667
6.75
113.55
53.65
101.8
29.116666666666667
169.65
91.75
127.68333333333334
112.96666666666667
583.8166666666667
46.233333333333334
943.1833333333333
215.21666666666667
25.85
13.516666666666667
73.43333333333334
60.75
591.75
437.95
567.05
153.81666666666666
158.98333333333332
73.95
177.2
95.01666666666667
245.75
660.3166666666667
279.51666666666665
68.88333333333334
191.7
571.9333333333333
432.21666666666664
291.4166666666667
478.48333333333335
191.83333333333334
197.06666666666666
335.51666666666665
562.7166666666667
228.58333333333334
163.43333333333334
397.93333333333334
278.71666666666664
423.7
104.68333333333334
59.166666666666664
287.6333333333333
157.48333333333332
141.4
530.8666666666667
79.73333333333333
140.4
362.06666666666666
232.9
320.6333333333333
70.33333333333333
247.01666666666668
-0.95
245.05
-1.0
128.96666666666667
72.51666666666667
127.55
130.68333333333334
71.16666666666667
132.13333333333333
185.28333333333333
80.18333333333334
62.53333333333333
258.48333333333335
151.63333333333333
149.01666666666668
129.7
128.18333333333334
57.916666666666664
27.516666666666666
540.45
293.3
460.0833333333333
30.016666666666666
810.25
436.56666666666666
216.0
82.88333333333334
32.18333333333333
38.46666666666667
203.4
141.0
68.23333333333333
62.3
55.166666666666664
235.63333333333333
13.583333333333334
108.76666666666667
67.7
341.85
424.8833333333333
289.1166666666667
247.18333333333334
38.61666666666667
98.51666666666667
54.18333333333333
128.46666666666667
79.85
391.18333333333334
80.06666666666666
101.33333333333333
88.53333333333333
126.96666666666667
1578.5
180.76666666666668
20.7
166.21666666666667
70.78333333333333
135.35
530.8666666666667
6.566666666666666
477.6666666666667
231.68333333333334
114.8
218.1
149.48333333333332
95.65
239.55
17.4
32.166666666666664
16.8
21.8
105.08333333333333
111.11666666666666
58.71666666666667
139.95
300.4
215.96666666666667
183.3
145.8
79.0
17.85
123.71666666666667
140.51666666666668
143.36666666666667
742.6166666666667
36.85
538.7
1074.9833333333333
69.03333333333333
97.26666666666667
47.13333333333333
636.5833333333334
480.6333333333333
533.8833333333333
55.86666666666667
54.916666666666664
402.1333333333333
574.6666666666666
480.3833333333333
36.233333333333334
26.383333333333333
480.21666666666664
31.3
479.71666666666664
491.45
434.53333333333336
423.6166666666667
428.95
496.1333333333333
384.8
512.65
4.966666666666667
428.06666666666666
0.0
97.11666666666666
214.25
242.56666666666666
61.63333333333333
-0.016666666666666666
7.166666666666667
118.06666666666666
251.0
0.0
203.86666666666667
51.016666666666666
64.71666666666667
106.66666666666667
58.96666666666667
183.16666666666666
114.6
685.8666666666667
157.03333333333333
23.433333333333334
61.53333333333333
130.16666666666666
8.466666666666667
106.41666666666667
117.95
188.81666666666666
115.51666666666667
212.4
123.73333333333333
285.8833333333333
137.26666666666668
174.95
71.85
568.3
161.75
109.86666666666666
215.28333333333333
69.8
188.43333333333334
303.8333333333333
176.5
62.78333333333333
171.75
574.2166666666667
111.78333333333333
289.18333333333334
616.7
284.3833333333333
53.65
316.78333333333336
348.3
553.75
547.0166666666667
149.63333333333333
53.65
235.58333333333334
221.73333333333332
49.983333333333334
321.7
131.2
400.23333333333335
114.13333333333334
286.55
755.3
395.43333333333334
85.76666666666667
160.86666666666667
161.56666666666666
371.96666666666664
72.18333333333334
235.85
149.48333333333332
360.9
131.81666666666666
13.516666666666667
186.56666666666666
127.66666666666667
163.15
254.88333333333333
194.16666666666666
128.25
144.21666666666667
130.18333333333334
236.23333333333332
292.5833333333333
77.1
30.066666666666666
223.85
206.03333333333333
130.23333333333332
64.88333333333334
19.7
79.86666666666666
124.18333333333334
376.98333333333335
493.1333333333333
26.916666666666668
61.4
173.85
61.1
126.48333333333333
27.033333333333335
562.7333333333333
75.78333333333333
219.48333333333332
424.8666666666667
221.71666666666667
117.05
223.38333333333333
61.6
278.01666666666665
115.48333333333333
47.68333333333333
82.55
181.46666666666667
454.4166666666667
33.18333333333333
494.43333333333334
60.95
344.8
260.7
223.53333333333333
146.38333333333333
282.4
311.31666666666666
332.51666666666665
479.0
261.53333333333336
467.3
178.96666666666667
360.1666666666667
412.9
197.61666666666667
128.05
46.1
267.03333333333336
158.55
115.78333333333333
71.58333333333333
323.6666666666667
81.25
53.15
135.81666666666666
62.21666666666667
91.93333333333334
303.8666666666667
114.8
72.16666666666667
278.46666666666664
75.6
168.8
60.93333333333333
123.66666666666667
77.41666666666667
54.96666666666667
801.0
108.21666666666667
307.23333333333335
46.43333333333333
76.56666666666666
46.68333333333333
82.8
125.85
380.8
554.55
259.21666666666664
145.05
558.7166666666667
154.66666666666666
587.4833333333333
484.18333333333334
43.86666666666667
89.18333333333334
171.66666666666666
116.9
38.75
149.61666666666667
109.63333333333334
120.51666666666667
292.53333333333336
95.81666666666666
150.71666666666667
492.9166666666667
392.68333333333334
157.75
69.8
316.55
192.68333333333334
205.36666666666667
157.86666666666667
292.1333333333333
348.7
436.75
98.36666666666666
130.1
313.3333333333333
247.13333333333333
209.91666666666666
277.93333333333334
352.8833333333333
219.03333333333333
122.33333333333333
139.48333333333332
87.6
0.48333333333333334
71.65
29.933333333333334
156.23333333333332
101.6
177.65
56.6
55.55
22.616666666666667
276.51666666666665
90.55
238.08333333333334
61.13333333333333
153.48333333333332
55.45
97.86666666666666
75.65
75.38333333333334
124.25
146.91666666666666
581.05
16.2
215.03333333333333
62.7
92.86666666666666
180.48333333333332
552.75
122.58333333333333
75.85
634.3666666666667
143.56666666666666
118.45
278.98333333333335
174.43333333333334
575.4
451.9166666666667
468.9166666666667
198.01666666666668
408.96666666666664
163.75
100.1
82.06666666666666
481.0
64.28333333333333
177.6
80.96666666666667
60.8
542.35
252.66666666666666
54.9
273.0833333333333
107.96666666666667
110.0
522.65
214.56666666666666
259.96666666666664
378.55
434.06666666666666
31.25
178.26666666666668
327.0833333333333
296.6
290.21666666666664
153.03333333333333
42.56666666666667
133.6
82.88333333333334
20.533333333333335
58.36666666666667
31.833333333333332
426.03333333333336
1102.7333333333333
199.55
207.9
141.81666666666666
55.46666666666667
115.85
372.9166666666667
1571.0
231.51666666666668
108.63333333333334
211.63333333333333
84.31666666666666
746.1666666666666
70.66666666666667
126.03333333333333
77.23333333333333
23.55
87.16666666666667
76.73333333333333
203.53333333333333
396.6166666666667
42.733333333333334
122.85
1513.0833333333333
211.3
274.25
25.35
244.18333333333334
100.01666666666667
27.45
233.68333333333334
66.11666666666666
147.31666666666666
285.1166666666667
129.11666666666667
272.1666666666667
6.216666666666667
614.0333333333333
6.566666666666666
163.2
21.433333333333334
68.61666666666666
285.0833333333333
10.1
69.06666666666666
11.3
222.2
128.0
222.18333333333334
76.5
845.9333333333333
125.96666666666667
253.18333333333334
66.31666666666666
80.25
194.71666666666667
264.6166666666667
122.73333333333333
190.66666666666666
121.95
93.11666666666666
78.55
88.85
229.93333333333334
182.36666666666667
81.03333333333333
40.85
843.7
57.13333333333333
268.8666666666667
88.33333333333333
5.85
98.38333333333334
213.31666666666666
220.53333333333333
23.033333333333335
64.61666666666666
565.4666666666667
413.23333333333335
545.9666666666667
110.85
61.333333333333336
21.283333333333335
126.96666666666667
280.6333333333333
269.7
142.25
478.3333333333333
210.96666666666667
451.26666666666665
88.91666666666667
174.86666666666667
129.16666666666666
168.8
108.75
361.76666666666665
436.23333333333335
97.58333333333333
233.35
73.63333333333334
537.5833333333334
479.78333333333336
513.9166666666666
111.98333333333333
348.73333333333335
261.0
152.88333333333333
84.63333333333334
211.41666666666666
92.66666666666667
359.1166666666667
241.55
439.5833333333333
413.1666666666667
40.166666666666664
271.95
230.25
97.38333333333334
170.43333333333334
39.96666666666667
167.41666666666666
108.81666666666666
130.55
136.26666666666668
308.35
17.366666666666667
32.36666666666667
269.71666666666664
102.18333333333334
94.16666666666667
79.0
198.53333333333333
12.933333333333334
91.76666666666667
1017.6166666666667
110.65
120.65
134.16666666666666
123.26666666666667
320.8333333333333
277.21666666666664
229.73333333333332
184.21666666666667
254.56666666666666
75.31666666666666
53.983333333333334
66.33333333333333
216.93333333333334
88.26666666666667
187.4
140.21666666666667
556.8833333333333
20.3
171.91666666666666
484.51666666666665
48.333333333333336
178.0
237.61666666666667
89.58333333333333
118.21666666666667
387.1
173.71666666666667
60.68333333333333
166.55
99.35
163.61666666666667
96.46666666666667
76.56666666666666
193.55
564.5666666666667
198.2
370.95
217.11666666666667
184.4
215.76666666666668
66.78333333333333
20.483333333333334
435.76666666666665
48.2
239.53333333333333
146.98333333333332
47.483333333333334
295.4166666666667
194.25
163.13333333333333
257.3833333333333
100.93333333333334
127.35
150.85
47.416666666666664
273.65
46.61666666666667
254.95
672.15
192.03333333333333
126.61666666666666
137.18333333333334
187.56666666666666
17.133333333333333
68.55
125.18333333333334
173.51666666666668
121.3
26.85
171.15
214.61666666666667
29.683333333333334
76.43333333333334
133.33333333333334
587.5833333333334
62.05
153.66666666666666
58.0
81.05
127.01666666666667
119.46666666666667
334.43333333333334
80.76666666666667
156.46666666666667
185.53333333333333
120.38333333333334
86.55
52.21666666666667
66.71666666666667
215.43333333333334
76.5
497.6
484.7
70.6
139.95
52.666666666666664
248.78333333333333
478.06666666666666
487.06666666666666
186.9
202.41666666666666
306.96666666666664
134.76666666666668
329.1
58.63333333333333
98.13333333333334
574.7666666666667
95.43333333333334
250.43333333333334
231.18333333333334
234.73333333333332
86.95
343.18333333333334
568.9666666666667
290.0833333333333
28.166666666666668
42.1
22.066666666666666
304.73333333333335
120.11666666666666
116.75
80.51666666666667
75.31666666666666
144.91666666666666
30.4
25.533333333333335
185.93333333333334
77.95
43.75
283.05
277.76666666666665
