kWhDelivered,kWh_per_min_effective_charging,connectionTime_year,connectionTime_month,connectionTime_day,connectionTime_hour,connectionTime_min,connectionTime_sec,doneChargingTime_year,doneChargingTime_month,doneChargingTime_day,doneChargingTime_hour,doneChargingTime_min,doneChargingTime_sec
7.283,0.050233360156339814,2018,7,5,20,9,7,2018,7,5,22,34,6
8.557,0.06784090909090909,2018,7,5,20,31,0,2018,7,5,22,37,8
6.809,0.04354508633553613,2018,7,5,21,31,33,2018,7,6,0,7,55
6.161,0.049426393902928197,2018,7,5,21,38,25,2018,7,5,23,43,4
5.67,0.07229069273268168,2018,7,5,21,42,58,2018,7,5,23,1,24
12.407,0.10651309200171698,2018,7,5,22,44,34,2018,7,6,0,41,3
4.162,0.10012830793905372,2018,7,5,23,4,32,2018,7,5,23,46,6
14.857,0.05544001492630138,2018,7,5,23,18,32,2018,7,6,3,46,31
16.218,0.053725706713780914,2018,7,5,23,42,27,2018,7,6,4,44,19
16.392,0.05438920533097384,2018,7,6,0,3,24,2018,7,6,5,4,47
3.273,0.10212168486739472,2018,7,6,0,8,54,2018,7,6,0,40,57
3.999,0.05820960698689956,2018,7,6,0,33,23,2018,7,6,1,42,5
13.886,0.09912671029149314,2018,7,6,0,48,50,2018,7,6,3,8,55
13.871,0.09732896737223716,2018,7,6,0,55,57,2018,7,6,3,18,28
3.679,0.09780239255649091,2018,7,6,1,18,51,2018,7,6,1,56,28
3.225,0.030714285714285715,2018,7,6,1,28,57,2018,7,6,3,13,57
9.548,0.054440748835883304,2018,7,6,1,35,54,2018,7,6,4,31,17
8.56,0.07382492453643812,2018,7,6,1,51,22,2018,7,6,3,47,19
2.527,0.030366513118365714,2018,7,6,2,3,29,2018,7,6,3,26,42
6.066,0.048111037673496365,2018,7,6,2,13,24,2018,7,6,4,19,29
38.373,0.11010377313375735,2018,7,6,2,17,15,2018,7,6,8,5,46
14.142,0.10724469160768452,2018,7,6,2,19,1,2018,7,6,4,30,53
8.79,0.10055290753098187,2018,7,6,2,59,6,2018,7,6,4,26,31
28.253,0.09577829255890163,2018,7,6,3,23,45,2018,7,6,8,18,44
7.116,0.10770938446014128,2018,7,6,3,28,4,2018,7,6,4,34,8
9.246,0.11121892542101042,2018,7,6,3,47,32,2018,7,6,5,10,40
6.247,0.08640387275242047,2018,7,6,5,20,39,2018,7,6,6,32,57
6.489,0.10466129032258065,2018,7,6,5,28,18,2018,7,6,6,30,18
8.456,0.10050713153724246,2018,7,6,5,29,18,2018,7,6,6,53,26
3.864,0.10208718626155877,2018,7,6,5,30,10,2018,7,6,6,8,1
11.735,0.031168658698539176,2018,7,6,7,36,37,2018,7,6,13,53,7
12.746,0.04288935000841232,2018,7,6,13,23,54,2018,7,6,18,21,5
3.47,0.04976099426386234,2018,7,6,13,43,16,2018,7,6,14,53,0
11.0,0.04022182948381985,2018,7,6,14,23,33,2018,7,6,18,57,2
14.264,0.025179170344218887,2018,7,6,14,32,15,2018,7,6,23,58,45
10.73,0.052430979721475694,2018,7,6,14,44,11,2018,7,6,18,8,50
6.463,0.040647798742138364,2018,7,6,14,44,35,2018,7,6,17,23,35
4.711,0.031910137728606916,2018,7,6,14,50,20,2018,7,6,17,17,58
2.671,0.02535759493670886,2018,7,6,14,51,3,2018,7,6,16,36,23
2.737,0.027493721747865397,2018,7,6,14,59,6,2018,7,6,16,38,39
3.043,0.0283377308707124,2018,7,6,15,8,39,2018,7,6,16,56,2
3.375,0.031129900076863948,2018,7,6,15,23,41,2018,7,6,17,12,6
4.049,0.026975349766822122,2018,7,6,15,31,7,2018,7,6,18,1,13
6.949,0.03803503010399562,2018,7,6,15,52,7,2018,7,6,18,54,49
9.034,0.03789959446231297,2018,7,6,15,52,24,2018,7,6,19,50,46
13.353,0.0455371149255428,2018,7,6,15,54,23,2018,7,6,20,47,37
17.488,0.04496400411381556,2018,7,6,15,55,8,2018,7,6,22,24,4
2.017,0.028361846730724165,2018,7,6,16,1,23,2018,7,6,17,12,30
12.797,0.03360556722689076,2018,7,6,16,5,21,2018,7,6,22,26,9
8.254,0.037458588609031084,2018,7,6,16,9,22,2018,7,6,19,49,43
2.287,0.004358127421711237,2018,7,6,16,25,0,2018,7,7,1,9,46
3.713,0.030958866036687047,2018,7,6,16,27,28,2018,7,6,18,27,24
13.046,0.04354957160342717,2018,7,6,16,32,56,2018,7,6,21,32,30
4.332,0.03905048076923077,2018,7,6,16,38,15,2018,7,6,18,29,11
5.242,0.02918437413009186,2018,7,6,16,39,32,2018,7,6,19,39,9
9.835,0.04211089702419182,2018,7,6,16,47,11,2018,7,6,20,40,44
11.828,0.0423436754176611,2018,7,6,16,47,25,2018,7,6,21,26,45
13.602,0.0347892067010529,2018,7,6,16,55,4,2018,7,6,23,26,3
13.895,0.05070551027855491,2018,7,6,16,55,35,2018,7,6,21,29,37
12.479,0.05973195053849222,2018,7,6,17,3,27,2018,7,6,20,32,22
5.896,0.028545146453643182,2018,7,6,17,11,40,2018,7,6,20,38,13
7.465,0.04953002322238195,2018,7,6,17,12,55,2018,7,6,19,43,38
10.169,0.037237717424473606,2018,7,6,17,14,31,2018,7,6,21,47,36
3.016,0.036004775169120574,2018,7,6,17,14,59,2018,7,6,18,38,45
33.485,0.09035754441196313,2018,7,6,17,29,6,2018,7,6,23,39,41
4.363,0.046563500533617935,2018,7,6,17,35,34,2018,7,6,19,9,16
2.885,0.09246794871794871,2018,7,6,17,41,9,2018,7,6,18,12,21
1.9,0.028787878787878786,2018,7,6,18,0,44,2018,7,6,19,6,44
12.395,0.04453026764864379,2018,7,6,18,10,51,2018,7,6,22,49,12
6.917,0.08959844559585492,2018,7,6,18,27,5,2018,7,6,19,44,17
1.005,0.03270065075921908,2018,7,6,18,37,0,2018,7,6,19,7,44
2.183,0.034696688741721854,2018,7,6,18,47,16,2018,7,6,19,50,11
6.9,0.04665840189338443,2018,7,6,19,59,13,2018,7,6,22,27,6
1.543,0.09663883089770355,2018,7,6,20,17,22,2018,7,6,20,33,20
6.56,0.03885488647581441,2018,7,6,20,19,40,2018,7,6,23,8,30
5.772,0.055984481086323964,2018,7,6,20,29,43,2018,7,6,22,12,49
15.699,0.07630133657351154,2018,7,6,20,51,59,2018,7,7,0,17,44
4.948,0.0493074240159442,2018,7,6,21,21,36,2018,7,6,23,1,57
3.247,0.09023622047244094,2018,7,6,21,56,49,2018,7,6,22,32,48
21.543,0.09045979424732312,2018,7,6,22,17,34,2018,7,7,2,15,43
13.959,0.10131123745010281,2018,7,6,23,0,39,2018,7,7,1,18,26
0.716,0.10037383177570093,2018,7,6,23,36,38,2018,7,6,23,43,46
9.034,0.0934551724137931,2018,7,7,0,21,29,2018,7,7,1,58,9
13.909,0.01852228338068182,2018,7,7,0,26,15,2018,7,7,12,57,11
13.9,0.04464668094218416,2018,7,7,0,46,21,2018,7,7,5,57,41
5.7,0.09364731653888281,2018,7,7,0,59,58,2018,7,7,2,0,50
4.509,0.100051775147929,2018,7,7,1,10,9,2018,7,7,1,55,13
2.567,0.03335932423651722,2018,7,7,1,11,26,2018,7,7,2,28,23
2.279,0.09973741794310721,2018,7,7,2,50,7,2018,7,7,3,12,58
5.268,0.03063978286157425,2018,7,7,3,15,21,2018,7,7,6,7,17
5.895,0.04837253829321663,2018,7,7,3,20,29,2018,7,7,5,22,21
5.914,0.05070591597599314,2018,7,7,3,42,0,2018,7,7,5,38,38
11.538,0.09819574468085107,2018,7,7,3,57,53,2018,7,7,5,55,23
29.113,0.10683669724770642,2018,7,7,4,22,59,2018,7,7,8,55,29
29.831,0.10519924767838251,2018,7,7,4,28,12,2018,7,7,9,11,46
13.89,0.09961749940234282,2018,7,7,5,24,20,2018,7,7,7,43,46
17.468,0.10604877061620965,2018,7,7,6,22,25,2018,7,7,9,7,8
0.926,0.10463276836158193,2018,7,7,8,11,32,2018,7,7,8,20,23
2.619,0.0022157047982966967,2018,7,7,8,19,59,2018,7,8,4,2,0
2.283,0.033672566371681416,2018,7,7,13,51,42,2018,7,7,14,59,30
12.456,0.104496644295302,2018,7,7,14,54,2,2018,7,7,16,53,14
2.455,0.10439404677533665,2018,7,7,15,34,41,2018,7,7,15,58,12
3.25,0.05123489227535471,2018,7,7,15,52,5,2018,7,7,16,55,31
5.154,0.053930938262992674,2018,7,7,16,16,40,2018,7,7,17,52,14
11.517,0.1050661395773149,2018,7,7,16,32,46,2018,7,7,18,22,23
6.392,0.053534338358458965,2018,7,7,16,40,52,2018,7,7,18,40,16
13.158,0.10087912087912088,2018,7,7,16,43,4,2018,7,7,18,53,30
31.459,0.09475602409638555,2018,7,7,16,52,30,2018,7,7,22,24,30
3.179,0.046864864864864866,2018,7,7,17,12,49,2018,7,7,18,20,39
13.933,0.06613242623210189,2018,7,7,19,3,39,2018,7,7,22,34,20
12.641,0.10303763075669066,2018,7,7,20,10,52,2018,7,7,22,13,33
0.606,0.09251908396946565,2018,7,7,20,19,48,2018,7,7,20,26,21
20.779,0.0843531799729364,2018,7,7,20,44,22,2018,7,8,0,50,42
3.446,0.10205330700888451,2018,7,7,20,46,44,2018,7,7,21,20,30
12.85,0.05375819272068052,2018,7,7,20,46,51,2018,7,8,0,45,53
2.518,0.04412383177570093,2018,7,7,21,3,39,2018,7,7,22,0,43
12.393,0.05013349514563107,2018,7,7,21,8,17,2018,7,8,1,15,29
13.966,0.08104845729761098,2018,7,7,21,10,54,2018,7,8,0,3,13
5.98,0.09162410623084781,2018,7,7,21,21,43,2018,7,7,22,26,59
3.377,0.05153102746693794,2018,7,7,21,32,43,2018,7,7,22,38,15
9.31,0.0798684586788676,2018,7,7,21,37,13,2018,7,7,23,33,47
5.126,0.05551624548736463,2018,7,7,21,38,0,2018,7,7,23,10,20
8.361,0.057788273240410096,2018,7,7,21,38,35,2018,7,8,0,3,16
2.681,0.03281517747858017,2018,7,7,22,5,0,2018,7,7,23,26,42
0.588,0.024619678995115142,2018,7,7,22,18,52,2018,7,7,22,42,45
0.734,0.0685981308411215,2018,7,7,22,41,59,2018,7,7,22,52,41
5.948,0.051841952353282976,2018,7,7,23,11,33,2018,7,8,1,6,17
39.874,0.02285501389963603,2018,7,7,23,15,57,2018,7,9,4,20,36
2.198,0.09570391872278665,2018,7,7,23,35,8,2018,7,7,23,58,6
3.106,0.051853088480801335,2018,7,7,23,39,50,2018,7,8,0,39,44
3.368,0.10459627329192546,2018,7,8,1,9,52,2018,7,8,1,42,4
19.121,0.11184051472021836,2018,7,8,1,13,25,2018,7,8,4,4,23
13.891,0.0238635973200481,2018,7,8,1,24,37,2018,7,8,11,6,43
1.525,0.06067639257294429,2018,7,8,1,44,41,2018,7,8,2,9,49
7.499,0.09188074331223198,2018,7,8,2,11,16,2018,7,8,3,32,53
10.843,0.0816695957820738,2018,7,8,4,17,55,2018,7,8,6,30,41
1.023,0.09560747663551401,2018,7,8,4,34,24,2018,7,8,4,45,6
1.806,0.10540856031128405,2018,7,8,4,40,21,2018,7,8,4,57,29
4.062,0.049246312386340675,2018,7,8,5,21,26,2018,7,8,6,43,55
41.476,0.09789386727508752,2018,7,8,6,6,10,2018,7,8,13,9,51
13.878,0.10302895322939867,2018,7,8,14,16,47,2018,7,8,16,31,29
4.1,0.0560875512995896,2018,7,8,15,9,29,2018,7,8,16,22,35
7.168,0.11113178294573643,2018,7,8,15,33,48,2018,7,8,16,38,18
5.275,0.053835686341214495,2018,7,8,16,24,48,2018,7,8,18,2,47
12.152,0.05494084846658126,2018,7,8,16,30,26,2018,7,8,20,11,37
2.041,0.10413265306122448,2018,7,8,16,49,54,2018,7,8,17,9,30
3.444,0.10973977695167286,2018,7,8,17,15,50,2018,7,8,17,47,13
13.281,0.08433273362260557,2018,7,8,17,33,5,2018,7,8,20,10,34
13.929,0.1105037683458945,2018,7,8,17,38,45,2018,7,8,19,44,48
21.841,0.09885787567893785,2018,7,8,18,11,13,2018,7,8,21,52,9
17.73,0.10803290342236214,2018,7,8,18,16,8,2018,7,8,21,0,15
15.816,0.09901502504173625,2018,7,8,18,18,19,2018,7,8,20,58,3
2.59,0.007590485029062668,2018,7,8,18,28,49,2018,7,9,0,10,2
11.21,0.10017873100983021,2018,7,8,18,29,13,2018,7,8,20,21,7
11.146,0.07664871060171921,2018,7,8,18,42,14,2018,7,8,21,7,39
3.309,0.053529253167969804,2018,7,8,20,11,40,2018,7,8,21,13,29
13.896,0.037174959871589086,2018,7,8,20,47,0,2018,7,9,3,0,48
5.922,0.06015236160487557,2018,7,8,21,0,38,2018,7,8,22,39,5
2.511,0.031348314606741576,2018,7,8,21,3,16,2018,7,8,22,23,22
1.164,0.09822784810126582,2018,7,8,21,4,39,2018,7,8,21,16,30
10.154,0.05565360372704851,2018,7,8,21,13,40,2018,7,9,0,16,7
27.529,0.08243038227368002,2018,7,8,21,45,43,2018,7,9,3,19,41
2.681,0.04688429029437482,2018,7,8,21,47,25,2018,7,8,22,44,36
21.418,0.0841792218000786,2018,7,8,21,50,44,2018,7,9,2,5,10
4.292,0.10292565947242205,2018,7,8,22,31,48,2018,7,8,23,13,30
2.205,0.1088888888888889,2018,7,8,22,34,43,2018,7,8,22,54,58
1.302,0.03199017199017199,2018,7,8,22,45,1,2018,7,8,23,25,43
22.025,0.11039178013532702,2018,7,8,22,50,10,2018,7,9,2,9,41
17.78,0.03310781453665198,2018,7,8,23,22,13,2018,7,9,8,19,15
0.896,0.05688888888888889,2018,7,8,23,23,26,2018,7,8,23,39,11
12.068,0.05540439207284414,2018,7,8,23,35,46,2018,7,9,3,13,35
4.663,0.10646118721461188,2018,7,8,23,52,51,2018,7,9,0,36,39
16.718,0.05533929162528964,2018,7,8,23,56,52,2018,7,9,4,58,58
1.694,0.10403275332650971,2018,7,9,0,18,58,2018,7,9,0,35,15
27.154,0.07659802538787024,2018,7,9,0,21,39,2018,7,9,6,16,9
3.673,0.10099908340971586,2018,7,9,0,54,11,2018,7,9,1,30,33
13.868,0.09947160789001794,2018,7,9,1,18,48,2018,7,9,3,38,13
8.523,0.05149330379619373,2018,7,9,2,13,44,2018,7,9,4,59,15
5.833,0.0494461712348121,2018,7,9,2,21,7,2018,7,9,4,19,5
13.833,0.09327714093054619,2018,7,9,2,21,41,2018,7,9,4,49,59
1.334,0.10531578947368422,2018,7,9,2,47,10,2018,7,9,2,59,50
31.835,0.10476059891405694,2018,7,9,2,57,9,2018,7,9,8,1,2
13.182,0.05517789870238594,2018,7,9,2,58,8,2018,7,9,6,57,2
11.796,0.016546113383985973,2018,7,9,3,3,20,2018,7,9,14,56,15
13.578,0.10239819004524887,2018,7,9,3,53,1,2018,7,9,6,5,37
41.881,0.11054771017553121,2018,7,9,4,10,16,2018,7,9,10,29,7
13.539,0.05638900458142441,2018,7,9,4,50,24,2018,7,9,8,50,30
12.015,0.08917615042058388,2018,7,9,4,53,28,2018,7,9,7,8,12
1.585,0.08073005093378607,2018,7,9,5,13,56,2018,7,9,5,33,34
13.875,0.09708454810495627,2018,7,9,5,29,34,2018,7,9,7,52,29
12.577,0.04502237336674422,2018,7,9,11,54,30,2018,7,9,16,33,51
3.878,0.055932692307692315,2018,7,9,13,7,57,2018,7,9,14,17,17
0.668,0.0975182481751825,2018,7,9,13,21,17,2018,7,9,13,28,8
9.97,0.017279528582570265,2018,7,9,13,56,28,2018,7,9,23,33,27
16.385,0.04145477545857053,2018,7,9,14,1,27,2018,7,9,20,36,42
7.39,0.017540250801060166,2018,7,9,14,28,43,2018,7,9,21,30,2
5.993,0.027642988929889298,2018,7,9,14,38,39,2018,7,9,18,15,27
4.707,0.030838611050447697,2018,7,9,14,44,47,2018,7,9,17,17,25
17.82,0.039622012229016124,2018,7,9,14,52,39,2018,7,9,22,22,24
6.293,0.03058566221142163,2018,7,9,14,56,22,2018,7,9,18,22,7
7.45,0.032945165094339625,2018,7,9,15,3,29,2018,7,9,18,49,37
15.07,0.036711327649208286,2018,7,9,15,5,2,2018,7,9,21,55,32
2.816,0.02743302484169508,2018,7,9,15,5,30,2018,7,9,16,48,9
14.3575575,0.02931110751956448,2018,7,9,15,15,59,2018,7,9,23,25,49
6.513,0.03170371572286224,2018,7,9,15,20,58,2018,7,9,18,46,24
6.823,0.028172871791342646,2018,7,9,15,23,19,2018,7,9,19,25,30
10.336,0.02793891066360319,2018,7,9,15,30,44,2018,7,9,21,40,41
3.971,0.02708731241473397,2018,7,9,15,31,47,2018,7,9,17,58,23
13.889,0.023408426966292133,2018,7,9,15,35,9,2018,7,10,1,28,29
5.124,0.03968503937007874,2018,7,9,15,35,30,2018,7,9,17,44,37
5.066,0.03830141129032258,2018,7,9,15,38,45,2018,7,9,17,51,1
7.072,0.028286114259049394,2018,7,9,15,39,49,2018,7,9,19,49,50
8.201,0.04180628717077316,2018,7,9,15,45,46,2018,7,9,19,1,56
23.838,0.06865124316021887,2018,7,9,15,46,28,2018,7,9,21,33,42
5.338,0.03198961246504195,2018,7,9,15,46,58,2018,7,9,18,33,50
7.71,0.026658214717916212,2018,7,9,15,47,32,2018,7,9,20,36,45
17.896,0.059183156038141435,2018,7,9,15,51,59,2018,7,9,20,54,22
15.3,0.0503676067156809,2018,7,9,15,54,16,2018,7,9,20,58,2
4.676,0.028256622016315847,2018,7,9,16,24,19,2018,7,9,19,9,48
4.019,0.03207075408963958,2018,7,9,16,44,47,2018,7,9,18,50,6
6.625,0.029512213230380877,2018,7,9,16,46,29,2018,7,9,20,30,58
4.86,0.02517917278300665,2018,7,9,16,57,40,2018,7,9,20,10,41
10.124,0.033969354658315624,2018,7,9,16,58,51,2018,7,9,21,56,53
14.97,0.03746871349908226,2018,7,9,17,2,3,2018,7,9,23,41,35
4.292,0.027970022808732488,2018,7,9,17,2,15,2018,7,9,19,35,42
7.526,0.041363011816433086,2018,7,9,17,5,59,2018,7,9,20,7,56
13.938,0.05249717514124294,2018,7,9,17,11,5,2018,7,9,21,36,35
4.263,0.03076867556838686,2018,7,9,17,24,41,2018,7,9,19,43,14
13.895,0.03745619552520442,2018,7,9,17,26,49,2018,7,9,23,37,47
10.743,0.03642929806714141,2018,7,9,17,27,15,2018,7,9,22,22,9
4.119,0.038706342991386054,2018,7,9,17,34,17,2018,7,9,19,20,42
5.581,0.02800769488123118,2018,7,9,18,44,45,2018,7,9,22,4,1
9.757,0.038320350854225305,2018,7,9,18,50,49,2018,7,9,23,5,26
26.201,0.08648146110683244,2018,7,9,18,58,10,2018,7,10,0,1,8
9.16,0.03786166988151006,2018,7,9,19,37,7,2018,7,9,23,39,3
6.04,0.031059307507713404,2018,7,9,19,39,47,2018,7,9,22,54,15
10.369,0.0785530303030303,2018,7,9,19,43,28,2018,7,9,21,55,28
7.613,0.019103341558278617,2018,7,9,19,54,26,2018,7,10,2,32,57
17.077,0.10731252618349395,2018,7,9,20,7,37,2018,7,9,22,46,45
3.832,0.05348220516399162,2018,7,9,20,15,29,2018,7,9,21,27,8
13.359,0.05321957373348383,2018,7,9,20,58,41,2018,7,10,1,9,42
13.937,0.08121794871794871,2018,7,9,21,35,41,2018,7,10,0,27,17
7.66,0.05005445436724026,2018,7,9,21,36,27,2018,7,10,0,9,29
1.351,0.08204453441295548,2018,7,9,21,37,12,2018,7,9,21,53,40
13.894,0.09962237093690249,2018,7,9,22,6,46,2018,7,10,0,26,14
4.552,0.053312512199882874,2018,7,9,22,11,1,2018,7,9,23,36,24
6.263,0.04863836396582966,2018,7,9,22,19,55,2018,7,10,0,28,41
8.883,0.10138482023968043,2018,7,9,23,24,49,2018,7,10,0,52,26
27.252,0.08269458352298588,2018,7,9,23,27,38,2018,7,10,4,57,11
4.378,0.05527777777777778,2018,7,9,23,37,53,2018,7,10,0,57,5
2.923,0.05013722126929675,2018,7,9,23,46,16,2018,7,10,0,44,34
13.907,0.10295126465144971,2018,7,10,0,20,9,2018,7,10,2,35,14
11.025,0.0533596837944664,2018,7,10,0,21,48,2018,7,10,3,48,25
16.546,0.051563912117592064,2018,7,10,0,22,26,2018,7,10,5,43,19
8.143,0.061394822819803976,2018,7,10,1,15,15,2018,7,10,3,27,53
8.838,0.0548830469882012,2018,7,10,1,21,42,2018,7,10,4,2,44
6.035,0.050878179008009,2018,7,10,1,54,23,2018,7,10,3,53,0
0.985,0.09277864992150706,2018,7,10,2,4,38,2018,7,10,2,15,15
21.606,0.07697185607410047,2018,7,10,2,14,31,2018,7,10,6,55,13
12.267,0.09930113329735564,2018,7,10,2,21,36,2018,7,10,4,25,8
13.034,0.01749608483601056,2018,7,10,2,21,45,2018,7,10,14,46,43
6.111,0.04839118384584928,2018,7,10,2,22,30,2018,7,10,4,28,47
39.852,0.06729293895815157,2018,7,10,2,52,22,2018,7,10,12,44,35
6.675,0.03934957752014148,2018,7,10,2,54,0,2018,7,10,5,43,38
1.479,0.1047697756788666,2018,7,10,3,5,39,2018,7,10,3,19,46
3.911,0.10734675205855444,2018,7,10,4,40,0,2018,7,10,5,16,26
4.417,0.04376155878467635,2018,7,10,4,43,18,2018,7,10,6,24,14
45.735,0.031615512235586896,2018,7,10,5,4,50,2018,7,11,5,11,26
15.627,0.05702937777507452,2018,7,10,5,16,31,2018,7,10,9,50,32
12.745,0.04459932345736615,2018,7,10,11,50,11,2018,7,10,16,35,57
10.69,0.04025859904594526,2018,7,10,13,56,22,2018,7,10,18,21,54
13.357,0.05124168797953964,2018,7,10,13,56,59,2018,7,10,18,17,39
12.317,0.04729728,2018,7,10,13,59,12,2018,7,10,18,19,37
6.119,0.013307477617891188,2018,7,10,14,32,35,2018,7,10,22,12,24
4.447,0.02938869919594669,2018,7,10,14,37,5,2018,7,10,17,8,24
9.04,0.04028221314519123,2018,7,10,14,48,58,2018,7,10,18,33,23
2.754,0.02777142857142857,2018,7,10,14,53,15,2018,7,10,16,32,25
14.669,0.05781646193260199,2018,7,10,14,53,18,2018,7,10,19,7,1
2.884,0.005320542385388802,2018,7,10,15,3,31,2018,7,11,0,5,34
5.448,0.0351937984496124,2018,7,10,15,7,23,2018,7,10,17,42,11
13.06,0.05434873075322513,2018,7,10,15,10,52,2018,7,10,19,11,10
18.38,0.045953829485790486,2018,7,10,15,13,34,2018,7,10,21,53,32
11.757,0.03265984536321126,2018,7,10,15,18,8,2018,7,10,21,18,7
17.501,0.03858245149911817,2018,7,10,15,19,18,2018,7,10,22,52,54
5.294,0.025715673575129532,2018,7,10,15,31,46,2018,7,10,18,57,38
17.1,0.05947136563876652,2018,7,10,15,41,32,2018,7,10,20,29,4
10.078,0.051296233457753644,2018,7,10,15,46,50,2018,7,10,19,3,18
13.897,0.040320116054158604,2018,7,10,15,52,43,2018,7,10,21,37,23
6.114,0.01240707545574458,2018,7,10,15,54,27,2018,7,11,0,7,14
6.902,0.060332167832167834,2018,7,10,15,59,42,2018,7,10,17,54,6
6.493,0.02952258260078812,2018,7,10,16,2,21,2018,7,10,19,42,17
6.302,0.0250925741588692,2018,7,10,16,7,50,2018,7,10,20,18,59
14.163,0.03606876061120543,2018,7,10,16,14,53,2018,7,10,22,47,33
3.531,0.023355749090508214,2018,7,10,16,18,41,2018,7,10,18,49,52
0.8269772998801281,0.0032736450480179246,2018,7,10,16,28,52,2018,7,10,20,41,29
4.903,0.0287453586085597,2018,7,10,16,30,7,2018,7,10,19,20,41
2.257,0.027468559837728196,2018,7,10,16,32,31,2018,7,10,17,54,41
7.337,0.0312146351840034,2018,7,10,16,35,2,2018,7,10,20,30,5
16.459,0.056994286373867366,2018,7,10,16,41,8,2018,7,10,21,29,55
15.998,0.033683545636382775,2018,7,10,16,48,29,2018,7,11,0,43,26
4.035,0.0309353437260414,2018,7,10,16,49,35,2018,7,10,19,0,1
12.571,0.023804955026037557,2018,7,10,16,57,42,2018,7,11,1,45,47
7.669,0.02930454719144058,2018,7,10,17,21,22,2018,7,10,21,43,4
3.07,0.026194539249146755,2018,7,10,17,23,29,2018,7,10,19,20,41
9.643,0.02921383489017925,2018,7,10,17,24,25,2018,7,10,22,54,30
4.318,0.01191008136808716,2018,7,10,17,39,38,2018,7,10,23,42,11
24.667,0.08106589253437038,2018,7,10,17,43,36,2018,7,10,22,47,53
8.129,0.02110697593906872,2018,7,10,18,19,30,2018,7,11,0,44,38
2.517,0.02541140837960626,2018,7,10,18,21,13,2018,7,10,20,0,16
6.716,0.052861078315623776,2018,7,10,18,35,39,2018,7,10,20,42,42
1.472,0.029449816605535178,2018,7,10,18,56,10,2018,7,10,19,46,9
9.367,0.07188795088257867,2018,7,10,18,57,8,2018,7,10,21,7,26
6.426,0.03244908264601919,2018,7,10,18,57,33,2018,7,10,22,15,35
6.214,0.03575716888846265,2018,7,10,19,25,3,2018,7,10,22,18,50
2.008635005973646,17.21687147977411,2018,7,10,19,56,56,2018,7,10,19,57,3
1.08,0.02606596942880129,2018,7,10,20,0,10,2018,7,10,20,41,36
0.991,0.034231433506044906,2018,7,10,20,2,27,2018,7,10,20,31,24
2.615,0.010439121756487027,2018,7,10,20,17,23,2018,7,11,0,27,53
3.574,0.03292491939198526,2018,7,10,20,43,53,2018,7,10,22,32,26
10.502,0.048310971402284755,2018,7,10,21,7,33,2018,7,11,0,44,56
7.009,0.10474221668742216,2018,7,10,21,57,37,2018,7,10,23,4,32
17.709,0.0100789209083493,2018,7,10,22,8,43,2018,7,12,3,25,45
1.312,0.07935483870967741,2018,7,10,22,17,21,2018,7,10,22,33,53
1.77,0.10221366698748797,2018,7,10,22,35,10,2018,7,10,22,52,29
14.033,0.055539577836411606,2018,7,10,22,52,27,2018,7,11,3,5,7
11.640149342891142,0.08947078664789503,2018,7,10,22,53,15,2018,7,11,1,3,21
1.077,0.03636465953854811,2018,7,10,22,53,56,2018,7,10,23,23,33
0.753,0.051693363844393596,2018,7,10,23,11,34,2018,7,10,23,26,8
16.622,0.05404356779018099,2018,7,10,23,53,6,2018,7,11,5,0,40
12.082,0.1057968476357268,2018,7,10,23,55,42,2018,7,11,1,49,54
0.675,0.09712230215827339,2018,7,10,23,56,18,2018,7,11,0,3,15
13.879,0.05664127329615018,2018,7,11,0,0,7,2018,7,11,4,5,9
9.247,0.10681940700808626,2018,7,11,0,3,13,2018,7,11,1,29,47
11.099,0.05228800251256281,2018,7,11,0,10,18,2018,7,11,3,42,34
19.931,0.10340337224383918,2018,7,11,0,11,14,2018,7,11,3,23,59
1.608,0.025243328100470957,2018,7,11,1,5,0,2018,7,11,2,8,42
0.526,0.047174887892376685,2018,7,11,1,15,27,2018,7,11,1,26,36
5.877,0.10100830707533658,2018,7,11,1,17,59,2018,7,11,2,16,10
5.98,0.04997214484679666,2018,7,11,2,7,32,2018,7,11,4,7,12
1.745,0.03538357553227442,2018,7,11,2,31,24,2018,7,11,3,20,43
8.33,0.09602305475504323,2018,7,11,2,35,4,2018,7,11,4,1,49
13.216,0.09426533523537803,2018,7,11,2,38,5,2018,7,11,4,58,17
33.705,0.0985622380348962,2018,7,11,2,43,26,2018,7,11,8,25,24
13.878,0.10077211666464964,2018,7,11,2,56,34,2018,7,11,5,14,17
8.997,0.10603417796110784,2018,7,11,3,15,54,2018,7,11,4,40,45
15.787,0.021260521177025118,2018,7,11,3,16,28,2018,7,11,15,39,1
43.031,0.031181507469716548,2018,7,11,4,8,35,2018,7,12,3,8,36
4.629,0.09834985835694049,2018,7,11,5,27,6,2018,7,11,6,14,10
24.278,0.10594806895046911,2018,7,11,5,50,51,2018,7,11,9,40,0
7.15,0.054524656837824106,2018,7,11,7,58,57,2018,7,11,10,10,5
1.284,0.05376133984647593,2018,7,11,11,52,1,2018,7,11,12,15,54
10.952,0.044316158618829246,2018,7,11,12,19,23,2018,7,11,16,26,31
3.152,0.0520704845814978,2018,7,11,13,46,52,2018,7,11,14,47,24
13.906,0.02433742671294811,2018,7,11,13,50,14,2018,7,11,23,21,37
13.447,0.02107735311789754,2018,7,11,13,56,26,2018,7,12,0,34,25
