kWhDelivered,kWh_per_min_effective_charging,connectionTime_year,connectionTime_month,connectionTime_day,connectionTime_hour,connectionTime_min,connectionTime_sec,doneChargingTime_year,doneChargingTime_month,doneChargingTime_day,doneChargingTime_hour,doneChargingTime_min,doneChargingTime_sec
1.209,0.07111764705882354,2019,10,28,19,15,0,2019,10,28,19,32,0
37.287,0.09463705583756345,2019,10,28,19,40,0,2019,10,29,2,14,0
1.243,0.24860000000000002,2019,10,28,20,56,0,2019,10,28,21,1,0
9.82,0.2727777777777778,2019,10,28,20,57,0,2019,10,28,21,33,0
0.788,0.052533333333333335,2019,10,28,21,22,0,2019,10,28,21,37,0
10.463,0.09341964285714285,2019,10,28,22,31,0,2019,10,29,0,23,0
9.809,0.12575641025641024,2019,10,28,22,45,0,2019,10,29,0,3,0
12.586,0.08390666666666667,2019,10,28,22,52,0,2019,10,29,1,22,0
13.777,0.06591866028708133,2019,10,28,23,19,0,2019,10,29,2,48,0
0.545,0.10900000000000001,2019,10,28,23,57,0,2019,10,29,0,2,0
13.284,1.897714285714286,2019,10,29,1,45,0,2019,10,29,1,52,0
7.466,0.28715384615384615,2019,10,29,1,56,0,2019,10,29,2,22,0
1.029,0.08574999999999999,2019,10,29,2,44,0,2019,10,29,2,56,0
1.151,0.08853846153846154,2019,10,29,5,5,0,2019,10,29,5,18,0
24.031,0.1657310344827586,2019,10,29,5,29,0,2019,10,29,7,54,0
9.846,0.10587096774193548,2019,10,29,6,20,0,2019,10,29,7,53,0
6.804,0.07476923076923077,2019,10,29,7,5,0,2019,10,29,8,36,0
1.922,0.120125,2019,10,29,7,9,0,2019,10,29,7,25,0
0.749,0.1498,2019,10,29,7,26,0,2019,10,29,7,31,0
0.877,0.04385,2019,10,29,8,38,0,2019,10,29,8,58,0
0.544,0.10880000000000001,2019,10,29,10,6,0,2019,10,29,10,11,0
1.089,0.0726,2019,10,29,10,23,0,2019,10,29,10,38,0
0.405,0.050625,2019,10,29,11,4,0,2019,10,29,11,12,0
5.606,0.07376315789473684,2019,10,29,11,11,0,2019,10,29,12,27,0
15.903,1.4457272727272727,2019,10,29,11,50,0,2019,10,29,12,1,0
20.593,0.05506149732620321,2019,10,29,13,33,0,2019,10,29,19,47,0
16.108,0.08998882681564246,2019,10,29,16,2,0,2019,10,29,19,1,0
0.917,0.10188888888888889,2019,10,29,16,40,0,2019,10,29,16,49,0
0.546,0.034125,2019,10,29,16,53,0,2019,10,29,17,9,0
13.879,0.07753631284916201,2019,10,29,18,37,0,2019,10,29,21,36,0
3.731,0.3391818181818182,2019,10,29,18,41,0,2019,10,29,18,52,0
13.406,0.24374545454545454,2019,10,29,19,39,0,2019,10,29,20,34,0
1.672,0.3344,2019,10,29,20,12,0,2019,10,29,20,17,0
1.27,0.10583333333333333,2019,10,29,21,2,0,2019,10,29,21,14,0
0.669,0.047785714285714286,2019,10,29,21,21,0,2019,10,29,21,35,0
0.607,0.075875,2019,10,29,21,26,0,2019,10,29,21,34,0
0.54,0.10800000000000001,2019,10,29,22,39,0,2019,10,29,22,44,0
1.127,0.18783333333333332,2019,10,29,22,51,0,2019,10,29,22,57,0
18.382,0.07756118143459917,2019,10,29,23,28,0,2019,10,30,3,25,0
1.299,0.054125,2019,10,29,23,31,0,2019,10,29,23,55,0
10.465,0.11375,2019,10,30,0,30,0,2019,10,30,2,2,0
8.115,0.11270833333333334,2019,10,30,1,51,0,2019,10,30,3,3,0
7.87,0.09369047619047619,2019,10,30,2,29,0,2019,10,30,3,53,0
9.249,0.77075,2019,10,30,3,29,0,2019,10,30,3,41,0
1.874,0.1874,2019,10,30,3,35,0,2019,10,30,3,45,0
10.785,0.08840163934426229,2019,10,30,3,38,0,2019,10,30,5,40,0
18.984,0.10910344827586207,2019,10,30,4,22,0,2019,10,30,7,16,0
8.408,0.11677777777777777,2019,10,30,4,47,0,2019,10,30,5,59,0
2.082,0.10957894736842104,2019,10,30,5,28,0,2019,10,30,5,47,0
11.471,0.11136893203883495,2019,10,30,6,12,0,2019,10,30,7,55,0
31.063,0.07576341463414633,2019,10,30,6,18,0,2019,10,30,13,8,0
1.086,0.0724,2019,10,30,6,31,0,2019,10,30,6,46,0
5.851,0.06031958762886598,2019,10,30,6,54,0,2019,10,30,8,31,0
0.834,0.11914285714285713,2019,10,30,7,31,0,2019,10,30,7,38,0
0.418,0.0836,2019,10,30,9,10,0,2019,10,30,9,15,0
0.937,0.04461904761904762,2019,10,30,10,4,0,2019,10,30,10,25,0
17.879,0.2629264705882353,2019,10,30,10,26,0,2019,10,30,11,34,0
38.52448,0.24854503225806449,2019,10,30,10,52,0,2019,10,30,13,27,0
13.505,0.05746808510638298,2019,10,30,11,45,0,2019,10,30,15,40,0
6.091,0.07808974358974359,2019,10,30,12,48,0,2019,10,30,14,6,0
4.944,0.07062857142857143,2019,10,30,12,56,0,2019,10,30,14,6,0
1.041,0.130125,2019,10,30,13,45,0,2019,10,30,13,53,0
38.52448,0.08696270880361173,2019,10,30,13,47,0,2019,10,30,21,10,0
1.817,0.08259090909090909,2019,10,30,14,48,0,2019,10,30,15,10,0
10.272,0.09423853211009174,2019,10,30,16,13,0,2019,10,30,18,2,0
12.235,0.2447,2019,10,30,17,23,0,2019,10,30,18,13,0
5.272,0.8786666666666667,2019,10,30,17,25,0,2019,10,30,17,31,0
0.622,0.1244,2019,10,30,18,55,0,2019,10,30,19,0,0
11.779,2.3558,2019,10,30,19,45,0,2019,10,30,19,50,0
10.278,0.09788571428571428,2019,10,30,20,12,0,2019,10,30,21,57,0
0.929,0.07146153846153847,2019,10,30,20,50,0,2019,10,30,21,3,0
1.147,0.06036842105263158,2019,10,30,20,58,0,2019,10,30,21,17,0
9.339,0.06969402985074627,2019,10,30,21,59,0,2019,10,31,0,13,0
11.047,0.06654819277108434,2019,10,30,22,19,0,2019,10,31,1,5,0
9.502,0.10557777777777778,2019,10,30,22,45,0,2019,10,31,0,15,0
21.859,0.06038397790055249,2019,10,30,22,59,0,2019,10,31,5,1,0
0.633,0.1266,2019,10,30,23,50,0,2019,10,30,23,55,0
2.833,0.2833,2019,10,31,0,13,0,2019,10,31,0,23,0
8.8,0.0619718309859155,2019,10,31,0,44,0,2019,10,31,3,6,0
9.52,1.904,2019,10,31,0,51,0,2019,10,31,0,56,0
0.573,0.1146,2019,10,31,1,13,0,2019,10,31,1,18,0
0.695,0.11583333333333333,2019,10,31,2,0,0,2019,10,31,2,6,0
12.522,0.2912093023255814,2019,10,31,2,39,0,2019,10,31,3,22,0
9.439,0.10487777777777778,2019,10,31,3,10,0,2019,10,31,4,40,0
1.133,0.103,2019,10,31,3,48,0,2019,10,31,3,59,0
1.334,0.09528571428571429,2019,10,31,4,39,0,2019,10,31,4,53,0
9.097,0.12129333333333332,2019,10,31,4,54,0,2019,10,31,6,9,0
1.175,0.23500000000000001,2019,10,31,5,0,0,2019,10,31,5,5,0
1.394,0.09957142857142856,2019,10,31,5,25,0,2019,10,31,5,39,0
5.549,0.9248333333333334,2019,10,31,5,58,0,2019,10,31,6,4,0
0.905,0.10055555555555556,2019,10,31,6,24,0,2019,10,31,6,33,0
1.05,0.13125,2019,10,31,6,53,0,2019,10,31,7,1,0
1.244,0.08293333333333333,2019,10,31,7,3,0,2019,10,31,7,18,0
1.363,0.2726,2019,10,31,8,1,0,2019,10,31,8,6,0
1.61,0.09470588235294118,2019,10,31,9,16,0,2019,10,31,9,33,0
5.565,0.1426923076923077,2019,10,31,9,39,0,2019,10,31,10,18,0
8.669,1.7338,2019,10,31,9,45,0,2019,10,31,9,50,0
12.032,0.09549206349206349,2019,10,31,11,47,0,2019,10,31,13,53,0
0.984,0.14057142857142857,2019,10,31,14,52,0,2019,10,31,14,59,0
2.583,0.5166000000000001,2019,10,31,15,1,0,2019,10,31,15,6,0
12.895,0.33064102564102565,2019,10,31,17,12,0,2019,10,31,17,51,0
12.04,0.06238341968911917,2019,10,31,18,41,0,2019,10,31,21,54,0
5.792,0.07425641025641025,2019,10,31,18,54,0,2019,10,31,20,12,0
16.054,2.293428571428571,2019,10,31,19,21,0,2019,10,31,19,28,0
0.791,0.06084615384615385,2019,10,31,21,8,0,2019,10,31,21,21,0
2.186,0.36433333333333334,2019,10,31,21,33,0,2019,10,31,21,39,0
0.943,0.1886,2019,10,31,21,40,0,2019,10,31,21,45,0
0.672,0.056,2019,10,31,23,29,0,2019,10,31,23,41,0
8.492,0.08845833333333335,2019,10,31,23,36,0,2019,11,1,1,12,0
1.001,0.143,2019,10,31,23,38,0,2019,10,31,23,45,0
0.828,0.06369230769230769,2019,11,1,0,36,0,2019,11,1,0,49,0
9.821,0.10230208333333334,2019,11,1,1,14,0,2019,11,1,2,50,0
14.985,0.23785714285714285,2019,11,1,1,46,0,2019,11,1,2,49,0
36.684,0.10541379310344827,2019,11,1,3,14,0,2019,11,1,9,2,0
11.202,0.29478947368421055,2019,11,1,7,31,0,2019,11,1,8,9,0
15.288,0.09209638554216867,2019,11,1,8,53,0,2019,11,1,11,39,0
15.657,0.06578571428571428,2019,11,1,9,41,0,2019,11,1,13,39,0
1.598,0.19975,2019,11,1,10,7,0,2019,11,1,10,15,0
1.246,0.10383333333333333,2019,11,1,13,13,0,2019,11,1,13,25,0
7.715,0.22691176470588234,2019,11,1,15,36,0,2019,11,1,16,10,0
1.567,0.12053846153846154,2019,11,1,15,49,0,2019,11,1,16,2,0
11.846,0.19419672131147542,2019,11,1,16,12,0,2019,11,1,17,13,0
15.084,0.10851798561151078,2019,11,1,16,55,0,2019,11,1,19,14,0
5.512,1.1023999999999998,2019,11,1,17,33,0,2019,11,1,17,38,0
1.54,0.308,2019,11,1,17,48,0,2019,11,1,17,53,0
17.713,0.07768859649122807,2019,11,1,17,52,0,2019,11,1,21,40,0
16.127,0.08186294416243654,2019,11,1,17,54,0,2019,11,1,21,11,0
31.631,0.07044766146993318,2019,11,1,18,1,0,2019,11,2,1,30,0
1.128,0.22559999999999997,2019,11,1,19,56,0,2019,11,1,20,1,0
0.733,0.1466,2019,11,1,20,4,0,2019,11,1,20,9,0
11.104,0.12911627906976744,2019,11,1,22,38,0,2019,11,2,0,4,0
7.401,0.115640625,2019,11,1,23,1,0,2019,11,2,0,5,0
4.555,0.10845238095238094,2019,11,2,0,19,0,2019,11,2,1,1,0
7.547,1.5093999999999999,2019,11,2,0,27,0,2019,11,2,0,32,0
0.8,0.16,2019,11,2,0,51,0,2019,11,2,0,56,0
0.474,0.0948,2019,11,2,0,58,0,2019,11,2,1,3,0
10.459,1.307375,2019,11,2,4,1,0,2019,11,2,4,9,0
0.7,0.07777777777777778,2019,11,2,5,49,0,2019,11,2,5,58,0
14.961,0.09529299363057325,2019,11,2,7,9,0,2019,11,2,9,46,0
0.775,0.11071428571428572,2019,11,2,7,49,0,2019,11,2,7,56,0
0.51,0.051000000000000004,2019,11,2,8,1,0,2019,11,2,8,11,0
1.791,0.07164,2019,11,2,8,38,0,2019,11,2,9,3,0
19.668,0.28504347826086956,2019,11,2,9,4,0,2019,11,2,10,13,0
17.773,0.3863695652173913,2019,11,2,9,37,0,2019,11,2,10,23,0
6.258,0.10259016393442623,2019,11,2,10,36,0,2019,11,2,11,37,0
12.231,1.2231,2019,11,2,10,39,0,2019,11,2,10,49,0
37.253,0.10643714285714286,2019,11,2,11,48,0,2019,11,2,17,38,0
1.778,0.3556,2019,11,2,12,29,0,2019,11,2,12,34,0
6.378,0.09965625,2019,11,2,12,48,0,2019,11,2,13,52,0
1.512,0.3024,2019,11,2,13,35,0,2019,11,2,13,40,0
12.178,0.08636879432624114,2019,11,2,13,42,0,2019,11,2,16,3,0
7.63,0.08670454545454545,2019,11,2,15,11,0,2019,11,2,16,39,0
10.505,0.23344444444444445,2019,11,2,18,33,0,2019,11,2,19,18,0
1.701,0.08505,2019,11,2,19,10,0,2019,11,2,19,30,0
8.163,0.07288392857142857,2019,11,2,20,15,0,2019,11,2,22,7,0
0.774,0.0774,2019,11,2,21,19,0,2019,11,2,21,29,0
1.393,0.2786,2019,11,2,22,21,0,2019,11,2,22,26,0
0.699,0.13979999999999998,2019,11,2,22,36,0,2019,11,2,22,41,0
0.74,0.05285714285714286,2019,11,2,22,49,0,2019,11,2,23,3,0
5.73,0.11937500000000001,2019,11,3,0,17,0,2019,11,3,1,5,0
13.575,0.09427083333333333,2019,11,3,0,42,0,2019,11,3,3,6,0
14.872,0.059488,2019,11,3,0,51,0,2019,11,3,5,1,0
1.286,0.16075,2019,11,3,1,19,0,2019,11,3,1,27,0
11.236,0.21200000000000002,2019,11,3,2,37,0,2019,11,3,3,30,0
1.522,0.3044,2019,11,3,5,4,0,2019,11,3,5,9,0
21.111,0.1166353591160221,2019,11,3,5,8,0,2019,11,3,8,9,0
0.735,0.147,2019,11,3,5,38,0,2019,11,3,5,43,0
1.057,0.21139999999999998,2019,11,3,5,51,0,2019,11,3,5,56,0
8.228,0.09244943820224719,2019,11,3,6,44,0,2019,11,3,8,13,0
7.867,1.3111666666666666,2019,11,3,8,52,0,2019,11,3,8,58,0
18.666,0.05888328075709779,2019,11,3,8,54,0,2019,11,3,14,11,0
16.133,0.10341666666666666,2019,11,3,9,7,0,2019,11,3,11,43,0
0.909,0.18180000000000002,2019,11,3,9,8,0,2019,11,3,9,13,0
0.425,0.08499999999999999,2019,11,3,9,50,0,2019,11,3,9,55,0
7.429,0.07504040404040405,2019,11,3,9,57,0,2019,11,3,11,36,0
0.539,0.077,2019,11,3,11,15,0,2019,11,3,11,22,0
8.256,0.31753846153846155,2019,11,3,11,16,0,2019,11,3,11,42,0
7.384,0.7384000000000001,2019,11,3,12,22,0,2019,11,3,12,32,0
9.529,0.9529,2019,11,3,12,24,0,2019,11,3,12,34,0
7.077,0.11233333333333333,2019,11,3,12,26,0,2019,11,3,13,29,0
6.866,0.085825,2019,11,3,13,37,0,2019,11,3,14,57,0
9.158,0.05946753246753246,2019,11,3,13,52,0,2019,11,3,16,26,0
6.371,0.08973239436619719,2019,11,3,14,10,0,2019,11,3,15,21,0
1.632,0.09066666666666666,2019,11,3,14,20,0,2019,11,3,14,38,0
9.327,1.8654,2019,11,3,14,36,0,2019,11,3,14,41,0
1.258,0.15725,2019,11,3,14,51,0,2019,11,3,14,59,0
4.131,0.09606976744186047,2019,11,3,15,3,0,2019,11,3,15,46,0
10.218,0.7298571428571429,2019,11,3,16,12,0,2019,11,3,16,26,0
1.615,0.2307142857142857,2019,11,3,19,5,0,2019,11,3,19,12,0
8.562,0.3293076923076923,2019,11,3,19,43,0,2019,11,3,20,9,0
11.497,0.05527403846153846,2019,11,3,20,0,0,2019,11,3,23,28,0
10.124,0.056244444444444444,2019,11,3,20,3,0,2019,11,3,23,3,0
1.247,0.20783333333333334,2019,11,3,20,11,0,2019,11,3,20,17,0
0.963,0.06878571428571428,2019,11,3,20,11,0,2019,11,3,20,25,0
1.02,0.1275,2019,11,3,22,44,0,2019,11,3,22,52,0
0.565,0.04708333333333333,2019,11,3,22,49,0,2019,11,3,23,1,0
11.098,0.09735087719298247,2019,11,3,23,24,0,2019,11,4,1,18,0
7.401,0.07790526315789474,2019,11,3,23,45,0,2019,11,4,1,20,0
1.117,0.09308333333333334,2019,11,3,23,52,0,2019,11,4,0,4,0
15.645,0.9778125,2019,11,4,0,17,0,2019,11,4,0,33,0
5.563,0.06622619047619047,2019,11,4,3,19,0,2019,11,4,4,43,0
1.042,0.2084,2019,11,4,3,48,0,2019,11,4,3,53,0
1.158,0.16542857142857142,2019,11,4,4,19,0,2019,11,4,4,26,0
5.835,0.389,2019,11,4,4,36,0,2019,11,4,4,51,0
10.362,0.2527317073170732,2019,11,4,5,54,0,2019,11,4,6,35,0
1.612,0.10746666666666667,2019,11,4,6,40,0,2019,11,4,6,55,0
0.589,0.08414285714285714,2019,11,4,6,50,0,2019,11,4,6,57,0
10.758,0.10758,2019,11,4,7,36,0,2019,11,4,9,16,0
10.024,0.11792941176470587,2019,11,4,8,27,0,2019,11,4,9,52,0
10.525,1.315625,2019,11,4,9,26,0,2019,11,4,9,34,0
9.69,0.35888888888888887,2019,11,4,10,8,0,2019,11,4,10,35,0
5.41,0.067625,2019,11,4,10,48,0,2019,11,4,12,8,0
15.715,1.5715,2019,11,4,11,29,0,2019,11,4,11,39,0
1.051,0.15014285714285713,2019,11,4,11,40,0,2019,11,4,11,47,0
1.04,0.08,2019,11,4,11,59,0,2019,11,4,12,12,0
0.718,0.11966666666666666,2019,11,4,12,0,0,2019,11,4,12,6,0
10.902,0.07125490196078431,2019,11,4,12,8,0,2019,11,4,14,41,0
17.618,0.05992517006802721,2019,11,4,12,11,0,2019,11,4,17,5,0
0.623,0.089,2019,11,4,12,22,0,2019,11,4,12,29,0
4.568,0.3045333333333333,2019,11,4,12,50,0,2019,11,4,13,5,0
11.892,0.10910091743119266,2019,11,4,13,49,0,2019,11,4,15,38,0
1.694,0.3388,2019,11,4,13,52,0,2019,11,4,13,57,0
0.661,0.1322,2019,11,4,13,59,0,2019,11,4,14,4,0
1.786,0.08118181818181819,2019,11,4,14,28,0,2019,11,4,14,50,0
10.265,0.07384892086330935,2019,11,4,15,35,0,2019,11,4,17,54,0
8.457,0.08291176470588237,2019,11,4,16,52,0,2019,11,4,18,34,0
1.185,0.23700000000000002,2019,11,4,17,36,0,2019,11,4,17,41,0
6.638,0.0840253164556962,2019,11,4,18,15,0,2019,11,4,19,34,0
3.36,0.07636363636363636,2019,11,4,18,45,0,2019,11,4,19,29,0
16.399,0.9646470588235294,2019,11,4,18,51,0,2019,11,4,19,8,0
23.582,0.09744628099173554,2019,11,4,19,51,0,2019,11,4,23,53,0
13.469,0.07566853932584269,2019,11,5,4,38,0,2019,11,5,7,36,0
1.005,0.20099999999999998,2019,11,5,4,45,0,2019,11,5,4,50,0
1.054,0.062,2019,11,5,5,5,0,2019,11,5,5,22,0
8.167,0.0800686274509804,2019,11,5,6,12,0,2019,11,5,7,54,0
4.318,0.1053170731707317,2019,11,5,7,3,0,2019,11,5,7,44,0
8.79,1.7579999999999998,2019,11,5,8,43,0,2019,11,5,8,48,0
17.3,0.20116279069767443,2019,11,5,10,36,0,2019,11,5,12,2,0
14.027,0.09673793103448275,2019,11,5,10,40,0,2019,11,5,13,5,0
6.93,0.0976056338028169,2019,11,5,10,52,0,2019,11,5,12,3,0
1.757,0.251,2019,11,5,12,1,0,2019,11,5,12,8,0
1.146,0.10418181818181817,2019,11,5,12,9,0,2019,11,5,12,20,0
8.729,0.1064512195121951,2019,11,5,12,23,0,2019,11,5,13,45,0
9.542,0.19084,2019,11,5,13,19,0,2019,11,5,14,9,0
7.595,1.519,2019,11,5,13,44,0,2019,11,5,13,49,0
1.346,0.051769230769230776,2019,11,5,14,52,0,2019,11,5,15,18,0
6.337,0.08563513513513513,2019,11,5,16,26,0,2019,11,5,17,40,0
17.847,0.0656139705882353,2019,11,5,16,40,0,2019,11,5,21,12,0
12.636,0.05641071428571428,2019,11,5,17,5,0,2019,11,5,20,49,0
7.899,0.2256857142857143,2019,11,5,17,34,0,2019,11,5,18,9,0
8.639,0.09929885057471263,2019,11,5,17,40,0,2019,11,5,19,7,0
0.405,0.045000000000000005,2019,11,5,18,10,0,2019,11,5,18,19,0
0.647,0.080875,2019,11,5,18,14,0,2019,11,5,18,22,0
1.053,0.11699999999999999,2019,11,5,19,27,0,2019,11,5,19,36,0
22.736,0.30724324324324326,2019,11,5,19,32,0,2019,11,5,20,46,0
1.119,0.12433333333333334,2019,11,5,19,46,0,2019,11,5,19,55,0
18.926,0.2867575757575757,2019,11,5,20,16,0,2019,11,5,21,22,0
16.633,0.09450568181818181,2019,11,5,22,40,0,2019,11,6,1,36,0
8.515,0.30410714285714285,2019,11,5,22,53,0,2019,11,5,23,21,0
8.988,0.280875,2019,11,5,22,54,0,2019,11,5,23,26,0
21.791,0.09079583333333334,2019,11,6,1,1,0,2019,11,6,5,1,0
0.499,0.0499,2019,11,6,2,46,0,2019,11,6,2,56,0
11.699,0.09668595041322314,2019,11,6,2,55,0,2019,11,6,4,56,0
0.896,0.1792,2019,11,6,3,29,0,2019,11,6,3,34,0
0.433,0.061857142857142854,2019,11,6,4,10,0,2019,11,6,4,17,0
21.249,0.0769891304347826,2019,11,6,5,2,0,2019,11,6,9,38,0
19.796,0.050499999999999996,2019,11,6,5,21,0,2019,11,6,11,53,0
10.727,0.33521875,2019,11,6,7,33,0,2019,11,6,8,5,0
35.774,0.09909695290858726,2019,11,6,8,6,0,2019,11,6,14,7,0
18.926,0.10877011494252872,2019,11,6,8,19,0,2019,11,6,11,13,0
7.4,0.25517241379310346,2019,11,6,8,30,0,2019,11,6,8,59,0
5.094,0.22147826086956524,2019,11,6,9,1,0,2019,11,6,9,24,0
0.621,0.069,2019,11,6,10,57,0,2019,11,6,11,6,0
25.279,0.10990869565217391,2019,11,6,10,58,0,2019,11,6,14,48,0
2.183,0.06821875,2019,11,6,11,35,0,2019,11,6,12,7,0
1.166,0.08328571428571428,2019,11,6,11,41,0,2019,11,6,11,55,0
5.367,0.11667391304347827,2019,11,6,12,53,0,2019,11,6,13,39,0
10.656,2.1312,2019,11,6,12,55,0,2019,11,6,13,0,0
0.583,0.1166,2019,11,6,13,57,0,2019,11,6,14,2,0
37.438,0.09852105263157895,2019,11,6,15,31,0,2019,11,6,21,51,0
12.986,0.3607222222222222,2019,11,6,15,48,0,2019,11,6,16,24,0
14.658,0.06723853211009174,2019,11,6,17,44,0,2019,11,6,21,22,0
8.984,0.23642105263157895,2019,11,6,18,50,0,2019,11,6,19,28,0
7.688,0.10828169014084507,2019,11,6,19,5,0,2019,11,6,20,16,0
16.303,0.19408333333333333,2019,11,6,21,21,0,2019,11,6,22,45,0
5.218,0.11102127659574468,2019,11,6,21,43,0,2019,11,6,22,30,0
10.025,2.005,2019,11,6,22,5,0,2019,11,6,22,10,0
10.537,0.9579090909090909,2019,11,6,22,22,0,2019,11,6,22,33,0
1.226,0.05838095238095238,2019,11,6,22,49,0,2019,11,6,23,10,0
27.063,0.061787671232876706,2019,11,6,23,16,0,2019,11,7,6,34,0
38.369,0.3119430894308943,2019,11,6,23,32,0,2019,11,7,1,35,0
8.247,0.07497272727272727,2019,11,6,23,32,0,2019,11,7,1,22,0
12.528,0.11286486486486487,2019,11,6,23,46,0,2019,11,7,1,37,0
6.524,0.06040740740740741,2019,11,7,0,0,0,2019,11,7,1,48,0
1.18,0.09076923076923077,2019,11,7,0,7,0,2019,11,7,0,20,0
0.554,0.11080000000000001,2019,11,7,0,13,0,2019,11,7,0,18,0
0.474,0.0948,2019,11,7,2,54,0,2019,11,7,2,59,0
0.405,0.03681818181818182,2019,11,7,3,31,0,2019,11,7,3,42,0
0.903,0.112875,2019,11,7,4,7,0,2019,11,7,4,15,0
19.789,0.5996666666666667,2019,11,7,7,25,0,2019,11,7,7,58,0
1.587,0.10579999999999999,2019,11,7,8,19,0,2019,11,7,8,34,0
7.642,0.10189333333333334,2019,11,7,9,1,0,2019,11,7,10,16,0
2.415,0.17250000000000001,2019,11,7,10,44,0,2019,11,7,10,58,0
1.569,0.31379999999999997,2019,11,7,10,52,0,2019,11,7,10,57,0
1.918,0.07376923076923077,2019,11,7,10,54,0,2019,11,7,11,20,0
6.127,0.0765875,2019,11,7,11,13,0,2019,11,7,12,33,0
9.986,0.9078181818181819,2019,11,7,11,23,0,2019,11,7,11,34,0
6.838,1.3676,2019,11,7,12,5,0,2019,11,7,12,10,0
1.585,0.317,2019,11,7,13,6,0,2019,11,7,13,11,0
1.235,0.24700000000000003,2019,11,7,13,46,0,2019,11,7,13,51,0
1.334,0.07411111111111111,2019,11,7,14,1,0,2019,11,7,14,19,0
0.624,0.1248,2019,11,7,14,43,0,2019,11,7,14,48,0
36.589,0.07274155069582505,2019,11,7,15,20,0,2019,11,7,23,43,0
8.959,0.07465833333333333,2019,11,7,16,8,0,2019,11,7,18,8,0
38.52448,0.05433636107193229,2019,11,7,16,53,0,2019,11,8,4,42,0
0.706,0.1412,2019,11,7,17,44,0,2019,11,7,17,49,0
1.306,0.0653,2019,11,7,17,59,0,2019,11,7,18,19,0
7.988,0.0939764705882353,2019,11,7,19,28,0,2019,11,7,20,53,0
1.448,0.08044444444444444,2019,11,7,20,1,0,2019,11,7,20,19,0
16.972,0.10810191082802549,2019,11,7,20,15,0,2019,11,7,22,52,0
8.191,0.1153661971830986,2019,11,7,20,36,0,2019,11,7,21,47,0
23.911,0.084193661971831,2019,11,7,21,27,0,2019,11,8,2,11,0
1.287,0.143,2019,11,7,21,51,0,2019,11,7,22,0,0
5.224,0.09856603773584906,2019,11,7,21,56,0,2019,11,7,22,49,0
0.621,0.1242,2019,11,7,22,5,0,2019,11,7,22,10,0
6.432,0.08463157894736843,2019,11,7,22,35,0,2019,11,7,23,51,0
13.766,0.09238926174496645,2019,11,7,23,30,0,2019,11,8,1,59,0
1.342,0.16775,2019,11,8,0,55,0,2019,11,8,1,3,0
8.555,0.07375,2019,11,8,1,57,0,2019,11,8,3,53,0
7.39,0.5684615384615385,2019,11,8,2,52,0,2019,11,8,3,5,0
1.972,0.3944,2019,11,8,3,10,0,2019,11,8,3,15,0
1.523,0.0951875,2019,11,8,4,33,0,2019,11,8,4,49,0
13.007,0.9290714285714285,2019,11,8,5,3,0,2019,11,8,5,17,0
1.719,0.09047368421052632,2019,11,8,8,34,0,2019,11,8,8,53,0
1.02,0.17,2019,11,8,9,33,0,2019,11,8,9,39,0
1.321,0.0825625,2019,11,8,10,31,0,2019,11,8,10,47,0
1.057,0.10569999999999999,2019,11,8,11,7,0,2019,11,8,11,17,0
7.908,0.9885,2019,11,8,12,6,0,2019,11,8,12,14,0
15.092,0.10480555555555555,2019,11,8,12,44,0,2019,11,8,15,8,0
2.98,0.33111111111111113,2019,11,8,13,9,0,2019,11,8,13,18,0
0.999,0.1998,2019,11,8,13,12,0,2019,11,8,13,17,0
0.994,0.1988,2019,11,8,13,40,0,2019,11,8,13,45,0
15.252,0.25420000000000004,2019,11,8,14,4,0,2019,11,8,15,4,0
0.883,0.12614285714285714,2019,11,8,14,15,0,2019,11,8,14,22,0
1.699,0.07079166666666667,2019,11,8,16,28,0,2019,11,8,16,52,0
0.737,0.04335294117647059,2019,11,8,18,22,0,2019,11,8,18,39,0
1.316,0.21933333333333335,2019,11,8,18,41,0,2019,11,8,18,47,0
1.034,0.14771428571428571,2019,11,8,18,44,0,2019,11,8,18,51,0
5.561,0.26480952380952383,2019,11,8,19,28,0,2019,11,8,19,49,0
5.269,0.10331372549019609,2019,11,8,19,54,0,2019,11,8,20,45,0
16.481,0.19856626506024097,2019,11,8,19,55,0,2019,11,8,21,18,0
2.147,0.061342857142857136,2019,11,8,22,26,0,2019,11,8,23,1,0
0.819,0.102375,2019,11,8,22,43,0,2019,11,8,22,51,0
12.658,0.10126399999999999,2019,11,8,23,37,0,2019,11,9,1,42,0
0.982,0.08183333333333333,2019,11,9,1,46,0,2019,11,9,1,58,0
1.122,0.066,2019,11,9,2,0,0,2019,11,9,2,17,0
0.886,0.0886,2019,11,9,2,7,0,2019,11,9,2,17,0
1.269,0.25379999999999997,2019,11,9,3,19,0,2019,11,9,3,24,0
6.683,0.25703846153846155,2019,11,9,3,22,0,2019,11,9,3,48,0
15.539,0.1009025974025974,2019,11,9,6,31,0,2019,11,9,9,5,0
12.312,0.0715813953488372,2019,11,9,6,41,0,2019,11,9,9,33,0
11.456,0.1091047619047619,2019,11,9,7,43,0,2019,11,9,9,28,0
12.328,0.06102970297029703,2019,11,9,7,55,0,2019,11,9,11,17,0
0.718,0.1436,2019,11,9,8,32,0,2019,11,9,8,37,0
11.21,0.3396969696969697,2019,11,9,10,42,0,2019,11,9,11,15,0
1.71,0.08549999999999999,2019,11,9,11,11,0,2019,11,9,11,31,0
